,tweet_text,emotion_label
75406,,
75407,,
75408,,
75409,,
75410,,
75411,,
75412,,
75413,,
75414,,
75415,,
75416,,
75417,,
75418,,
75419,,
75420,,
75421,,
75422,,
75423,,
75424,,
75425,,
75426,,
75427,,
75428,,
75429,,
75430,,
75431,,
75432,,
75433,,
75434,,
75435,,
75436,,
75437,,
75438,,
75439,,
75440,,
75441,,
75442,,
75443,,
75444,,
75445,,
75446,,
75447,,
75448,,
75449,,
75450,,
75451,,
75452,,
75453,,
75454,,
75455,,
75456,,
75457,,
75458,,
75459,,
75460,,
75461,,
75462,,
75463,,
75464,,
75465,,
75466,,
75467,,
75468,,
75469,,
75470,,
75471,,
75472,,
75473,,
75474,,
75475,,
75476,,
75477,,
75478,,
75479,,
75480,,
75481,,
75482,,
75483,,
75484,,
75485,,
75486,,
75487,,
75488,,
75489,,
75490,,
75491,,
75492,,
75493,,
75494,,
75495,,
75496,,
75497,,
75498,,
75499,,
75500,,
75501,,
75502,,
75503,,
75504,,
75505,,
75506,,
75507,,
75508,,
75509,,
75510,,
75511,,
75512,,
75513,,
75514,,
75515,,
75516,,
75517,,
75518,,
75519,,
75520,,
75521,,
75522,,
75523,,
75524,,
75525,,
75526,,
75527,,
75528,,
75529,,
75530,,
75531,,
75532,,
75533,,
75534,,
75535,,
75536,,
75537,,
75538,,
75539,,
75540,,
75541,,
75542,,
75543,,
75544,,
75545,,
75546,,
75547,,
75548,,
75549,,
75550,,
75551,,
75552,,
75553,,
75554,,
75555,,
75556,,
75557,,
75558,,
75559,,
75560,,
75561,,
75562,,
75563,,
75564,,
75565,,
75566,,
75567,,
75568,,
75569,,
75570,,
75571,,
75572,,
75573,,
75574,,
75575,,
75576,,
75577,,
75578,,
75579,,
75580,,
75581,,
75582,,
75583,,
75584,,
75585,,
75586,,
75587,,
75588,,
75589,,
75590,,
75591,,
75592,,
75593,,
75594,,
75595,,
75596,,
75597,,
75598,,
75599,,
75600,,
75601,,
75602,,
75603,,
75604,,
75605,,
75606,,
75607,,
75608,,
75609,,
75610,,
75611,,
75612,,
75613,,
75614,,
75615,,
75616,,
75617,,
75618,,
75619,,
75620,,
75621,,
75622,,
75623,,
75624,,
75625,,
75626,,
75627,,
75628,,
75629,,
75630,,
75631,,
75632,,
75633,,
75634,,
75635,,
75636,,
75637,,
75638,,
75639,,
75640,,
75641,,
75642,,
75643,,
75644,,
75645,,
75646,,
75647,,
75648,,
75649,,
75650,,
75651,,
75652,,
75653,,
75654,,
75655,,
75656,,
75657,,
75658,,
75659,,
75660,,
75661,,
75662,,
75663,,
75664,,
75665,,
75666,,
75667,,
75668,,
75669,,
75670,,
75671,,
75672,,
75673,,
75674,,
75675,,
75676,,
75677,,
75678,,
75679,,
75680,,
75681,,
75682,,
75683,,
75684,,
75685,,
75686,,
75687,,
75688,,
75689,,
75690,,
75691,,
75692,,
75693,,
75694,,
75695,,
75696,,
75697,,
75698,,
75699,,
75700,,
75701,,
75702,,
75703,,
75704,,
75705,,
75706,,
75707,,
75708,,
75709,,
75710,,
75711,,
75712,,
75713,,
75714,,
75715,,
75716,,
75717,,
75718,,
75719,,
75720,,
75721,,
75722,,
75723,,
75724,,
75725,,
75726,,
75727,,
75728,,
75729,,
75730,,
75731,,
75732,,
75733,,
75734,,
75735,,
75736,,
75737,,
75738,,
75739,,
75740,,
75741,,
75742,,
75743,,
75744,,
75745,,
75746,,
75747,,
75748,,
75749,,
75750,,
75751,,
75752,,
75753,,
75754,,
75755,,
75756,,
75757,,
75758,,
75759,,
75760,,
75761,,
75762,,
75763,,
75764,,
75765,,
75766,,
75767,,
75768,,
75769,,
75770,,
75771,,
75772,,
75773,,
75774,,
75775,,
75776,,
75777,,
75778,,
75779,,
75780,,
75781,,
75782,,
75783,,
75784,,
75785,,
75786,,
75787,,
75788,,
75789,,
75790,,
75791,,
75792,,
75793,,
75794,,
75795,,
75796,,
75797,,
75798,,
75799,,
75800,,
75801,,
75802,,
75803,,
75804,,
75805,,
75806,,
75807,,
75808,,
75809,,
75810,,
75811,,
75812,,
75813,,
75814,,
75815,,
75816,,
75817,,
75818,,
75819,,
75820,,
75821,,
75822,,
75823,,
75824,,
75825,,
75826,,
75827,,
75828,,
75829,,
75830,,
75831,,
75832,,
75833,,
75834,,
75835,,
75836,,
75837,,
75838,,
75839,,
75840,,
75841,,
75842,,
75843,,
75844,,
75845,,
75846,,
75847,,
75848,,
75849,,
75850,,
75851,,
75852,,
75853,,
75854,,
75855,,
75856,,
75857,,
75858,,
75859,,
75860,,
75861,,
75862,,
75863,,
75864,,
75865,,
75866,,
75867,,
75868,,
75869,,
75870,,
75871,,
75872,,
75873,,
75874,,
75875,,
75876,,
75877,,
75878,,
75879,,
75880,,
75881,,
75882,,
75883,,
75884,,
75885,,
75886,,
75887,,
75888,,
75889,,
75890,,
75891,,
75892,,
75893,,
75894,,
75895,,
75896,,
75897,,
75898,,
75899,,
75900,,
75901,,
75902,,
75903,,
75904,,
75905,,
75906,,
75907,,
75908,,
75909,,
75910,,
75911,,
75912,,
75913,,
75914,,
75915,,
75916,,
75917,,
75918,,
75919,,
75920,,
75921,,
75922,,
75923,,
75924,,
75925,,
75926,,
75927,,
75928,,
75929,,
75930,,
75931,,
75932,,
75933,,
75934,,
75935,,
75936,,
75937,,
75938,,
75939,,
75940,,
75941,,
75942,,
75943,,
75944,,
75945,,
75946,,
75947,,
75948,,
75949,,
75950,,
75951,,
75952,,
75953,,
75954,,
75955,,
75956,,
75957,,
75958,,
75959,,
75960,,
75961,,
75962,,
75963,,
75964,,
75965,,
75966,,
75967,,
75968,,
75969,,
75970,,
75971,,
75972,,
75973,,
75974,,
75975,,
75976,,
75977,,
75978,,
75979,,
75980,,
75981,,
75982,,
75983,,
75984,,
75985,,
75986,,
75987,,
75988,,
75989,,
75990,,
75991,,
75992,,
75993,,
75994,,
75995,,
75996,,
75997,,
75998,,
75999,,
76000,,
76001,,
76002,,
76003,,
76004,,
76005,,
76006,,
76007,,
76008,,
76009,,
76010,,
76011,,
76012,,
76013,,
76014,,
76015,,
76016,,
76017,,
76018,,
76019,,
76020,,
76021,,
76022,,
76023,,
76024,,
76025,,
76026,,
76027,,
76028,,
76029,,
76030,,
76031,,
76032,,
76033,,
76034,,
76035,,
76036,,
76037,,
76038,,
76039,,
76040,,
76041,,
76042,,
76043,,
76044,,
76045,,
76046,,
76047,,
76048,,
76049,,
76050,,
76051,,
76052,,
76053,,
76054,,
76055,,
76056,,
76057,,
76058,,
76059,,
76060,,
76061,,
76062,,
76063,,
76064,,
76065,,
76066,,
76067,,
76068,,
76069,,
76070,,
76071,,
76072,,
76073,,
76074,,
76075,,
76076,,
76077,,
76078,,
76079,,
76080,,
76081,,
76082,,
76083,,
76084,,
76085,,
76086,,
76087,,
76088,,
76089,,
76090,,
76091,,
76092,,
76093,,
76094,,
76095,,
76096,,
76097,,
76098,,
76099,,
76100,,
76101,,
76102,,
76103,,
76104,,
76105,,
76106,,
76107,,
76108,,
76109,,
76110,,
76111,,
76112,,
76113,,
76114,,
76115,,
76116,,
76117,,
76118,,
76119,,
76120,,
76121,,
76122,,
76123,,
76124,,
76125,,
76126,,
76127,,
76128,,
76129,,
76130,,
76131,,
76132,,
76133,,
76134,,
76135,,
76136,,
76137,,
76138,,
76139,,
76140,,
76141,,
76142,,
76143,,
76144,,
76145,,
76146,,
76147,,
76148,,
76149,,
76150,,
76151,,
76152,,
76153,,
76154,,
76155,,
76156,,
76157,,
76158,,
76159,,
76160,,
76161,,
76162,,
76163,,
76164,,
76165,,
76166,,
76167,,
76168,,
76169,,
76170,,
76171,,
76172,,
76173,,
76174,,
76175,,
76176,,
76177,,
76178,,
76179,,
76180,,
76181,,
76182,,
76183,,
76184,,
76185,,
76186,,
76187,,
76188,,
76189,,
76190,,
76191,,
76192,,
76193,,
76194,,
76195,,
76196,,
76197,,
76198,,
76199,,
76200,,
76201,,
76202,,
76203,,
76204,,
76205,,
76206,,
76207,,
76208,,
76209,,
76210,,
76211,,
76212,,
76213,,
76214,,
76215,,
76216,,
76217,,
76218,,
76219,,
76220,,
76221,,
76222,,
76223,,
76224,,
76225,,
76226,,
76227,,
76228,,
76229,,
76230,,
76231,,
76232,,
76233,,
76234,,
76235,,
76236,,
76237,,
76238,,
76239,,
76240,,
76241,,
76242,,
76243,,
76244,,
76245,,
76246,,
76247,,
76248,,
76249,,
76250,,
76251,,
76252,,
76253,,
76254,,
76255,,
76256,,
76257,,
76258,,
76259,,
76260,,
76261,,
76262,,
76263,,
76264,,
76265,,
76266,,
76267,,
76268,,
76269,,
76270,,
76271,,
76272,,
76273,,
76274,,
76275,,
76276,,
76277,,
76278,,
76279,,
76280,,
76281,,
76282,,
76283,,
76284,,
76285,,
76286,,
76287,,
76288,,
76289,,
76290,,
76291,,
76292,,
76293,,
76294,,
76295,,
76296,,
76297,,
76298,,
76299,,
76300,,
76301,,
76302,,
76303,,
76304,,
76305,,
76306,,
76307,,
76308,,
76309,,
76310,,
76311,,
76312,,
76313,,
76314,,
76315,,
76316,,
76317,,
76318,,
76319,,
76320,,
76321,,
76322,,
76323,,
76324,,
76325,,
76326,,
76327,,
76328,,
76329,,
76330,,
76331,,
76332,,
76333,,
76334,,
76335,,
76336,,
76337,,
76338,,
76339,,
76340,,
76341,,
76342,,
76343,,
76344,is going to watch Marley and Me with Diesel,18.0
76345,"Ugh, didn't want to stay in smithfield overnight but I got a total guilt trip. Now stuff in a hot house w/ nothing to do",1.0
76346,So Tired! Wish I Could Call @theDebbyRyan But I Cant,6.0
76347,bonefire tonight at Anna's house and I'm excited! I miss my anner! Then mothers day tomorrow  rip mom,13.0
76348,in the Korean Airport.... wish i could stay longer!  &lt;333 Korea,18.0
76349,@asinkujobear aww I sorry,11.0
76350,Cracker barrel. No moneys,6.0
76351,"@sanspoint God, I've always wanted to go to a Chiptune show. You don't know how much I envy you right now.",0.0
76352,helping mum put her prezzie 2gether and i still manage to hurt miself..y does this always happen to me i wasnt even up for 10mins,1.0
76353,I wish I could eat my mashed potatoes and chicken,11.0
76354,"Missing Derrick, anticipating another week without him...and I'm here at work while he IS home, SAD",23.0
76355,Got a little headache,26.0
76356,"Didn't do any shopping  had to be my sister's choffer-HAHA- getting ready to eat,watching Enchanted! and then dress up for the party.",4.0
76357,@BabeNatasha i dunno... i only use the app version,6.0
76358,watching Pearl Harbor--this movie gets me all the time,23.0
76359,"Crappy weather today, and I still get sunburned",1.0
76360,@trampled Hope you feel better soon.,20.0
76361,"@DarkUSS I hope not, hopefully it's a beefed up ps3 (32cores CELL) with more RAM and a big HDD and and... and... noooo no wii-like",20.0
76362,have some good blisters in my feet from last night  but worth the awesome night out with tha girls!!,18.0
76363,NIN set just ended  #tampa #nin http://twitpic.com/4w23v,27.0
76364,I'm studing 4 my food test 2morrow!,27.0
76365,@aliis32 OMG I cried too! Nathan and haley make me wanna vomit sometimes but always make me say aww LoL...and the Peyton situation is sad,23.0
76366,@SWEETnezzyNEZ aww man no more of my boo  me sad now lolz,23.0
76367,trying to understand why life is so fucking unfair,24.0
76368,@LacksleepDNA  that is so sad. i also did not make a jeopardy board and you know I BET EVERYONE ELSE DID NOT -_____-' we'll see. hav fun!,23.0
76369,i feel sick  uqhh. today was a waste of an outfit man.,1.0
76370,@ddlovato oh I'm so happy that u r back! I missed you so much,17.0
76371,can't seem 2 go 2 sleep &amp; i have 2 work 2night,1.0
76372,"@Adrienne_Bailon yea i heard that, i feel like im the only person who doesnt get it  airhead im sure!",6.0
76373,so windy here the robin's nest on our front porch in the fake forsythia wreath got blown down. 3eggs ruined,23.0
76374,It's now over...  But now we get the cast party!,13.0
76375,@jbee83 @izzagillianne - ain't nobody getting me nuthin...  enjoy~,1.0
76376,@ozdj Sheeeet!  Totally forgot about the Capitol Square Computer Treasure Trove!!! Bugger! It is closer to me than York St too  #blisters,24.0
76377,Goin to the mall by myself cause I'll my friends think its funny to leave me..  sad,23.0
76378,@YellaTrouble aww  poor you.....,11.0
76379,im sick on my birthday,23.0
76380,@laurencastellon Check this comedy movie review of #StarTrek http://bit.ly/TSh36 hilarious!  last link was bad... sorry,1.0
76381,@leighmichele Oh no!,26.0
76382,hand ball again by wynne.. Dc scores on penalty.. BS 3-3,1.0
76383,is having a lovely mother's day so far. But missing my mum,23.0
76384,ohh mavs. glad i didn't watch the game to see that...maybe we can win the next 4 in a row. back to chemistry,1.0
76385,"sleepy time, (: tonight, i miss McFly for some reason  ah well, see them soon, and the many english friends I made in southend night all x",23.0
76386,"@JohnPaulAllen though the week, we don't eat until 8 because of the hours preston works. my middle shows it.",1.0
76387,Today is a grumpy day,1.0
76388,@jrkgirlnla I soooo wish I had photoshop--can't afford 900 dollars for it though.,23.0
76389,Just read my posts. I wonder what Homewrok is... Homework sucks.  Good bye for real now.,1.0
76390,@kevinrendon No one delivers to my house.,23.0
76391,@hypeismyname all of your tweets lately have been about bball and I wish I knew what you were talking about,6.0
76392,Switched back to Firefox today.......safari crashes way too much.,1.0
76393,Some Muslim just told me I was yelling in his ear. Why do I keep attracting beef today? I let it slide. It's a concert fool. Hmph.,1.0
76394,I miss my mom,23.0
76395,@S4RR4ann i wanna see,9.0
76396,@1027KIISFM wish I could've been there,23.0
76397,@mandyva I think it might actually be a fail  I just noticed it was a kid size,1.0
76398,Been @ the hair shop since 2pm this is just a dang shame!! Ugh not HAPPY @ all,1.0
76399,@lykethebyrd I hope alpert has his own figure,20.0
76400,My weekend could be better...I'm BROKE,23.0
76401,@nooccar I'll see you over there... I'm planning on leaving here in about 10-15 minutes - sad that I won't be able to go 2 @psyan's party,23.0
76402,"@adoreamore aww man, I wish I woud have seen this earlier.",24.0
76403,@iglooslvyoghurt: :'( u hurt my feelings!,23.0
76404,Ugh they're keeping my on call at work  come visit me at metropark @ the cerritos mall,1.0
76405,thankful that I didn't have to buy a part to fix my car...wish i could see the boo..wanna go back to the beach...,16.0
76406,Revs are down 1-0 at the half  Shittttttt,2.0
76407,Wish I could've gone to Wango Tango,23.0
76408,i'm  REALLY tired,27.0
76409,"AP, AP, AP, Earth movie, AP, AP...",27.0
76410,good morning world.!just woke up and it's good that the weather is fine..I miss school,23.0
76411,I can't freakin' believe I let Laura suck me into twitter!,1.0
76412,"Hmmmm, looks like its gonna be an early night for mee. I'm super tired.  lol",27.0
76413,=- I Wish I was watchin LeBron play,23.0
76414,My boyfriend is lame,1.0
76415,Knox Tavern Breakfast Buffet ... =  5 thumbs down,10.0
76416,Aren't DQ Blizzards supposed to withstand being turned upsidesown? It seems like I've gotten a milkshake instead of a blizzard.,1.0
76417,wore my contact lens to sleep.  - http://tweet.sg,24.0
76418,Waiting impatiently for Paige to finish dinner.,1.0
76419,wishing i was in nashville at the veronicas concert.,23.0
76420,Nobody ever txts me n ned 2 go out,23.0
76421,@leslie_vfcst  D: ouchh....   yea im on aim come talk to mee,11.0
76422,Feelin sorry for my cuz. She's spending the night here with her kids and hubby 'cause they've gotta spackle their rental. On Mother's Day,11.0
76423,i missed JONAS and the new iCarly movie (iDate A Bad Boy). I was out all afternoon,23.0
76424,"@EvilSue I saw.  Shits on the others there!  Good luck!  I got up too late to shoot mine, think getting flu",20.0
76425,@Isa_Marie your very welcome!!! I tired to watch it on my computer but I have a Mac,16.0
76426,Im so tired  always tired always work to do. Sigh new assignments tomorrow,27.0
76427,"It feels like it is 5 million degrees out, yuck. Not looking forward to summer",11.0
76428,@gaufre Please dont twitter sad things..,2.0
76429,@rsczygelski that was a good strikeout.  I think I'm letting my international law frustration take over,1.0
76430,@JF_Kennedy I sold my xbox to get a ps3,24.0
76431,I didn't get here by myself,27.0
76432,do not wanna stay home tonight,9.0
76433,"I'm so bored right now... It's saturday night &amp; I have nothing fun 2 do, I feel like dancing but nowhere 2 go and nobody 2 go out with...",1.0
76434,kids are in bed and now i have no one to play chutes &amp; ladders with.,23.0
76435,@InMyPinkPanties I miss you boo!,18.0
76436,oh shit its raining so hard  i saw lightning and heard thunder ;o drip drop drip drop.,5.0
76437,"waiting for dinner, dealing with Comcast",1.0
76438,oh i hurt my ankle  stupid cross country lol luckily i can still run on it with no prob though just have to wear a brace,23.0
76439,never want to see her again... never want to drink anymore... damn i am feeling so insecure...,1.0
76440,So I heard the nuggets game was awesome. Did anybody tape it? I want to watch at least one game.,6.0
76441,Way to sick to be out at a party,23.0
76442,"I need $67 for Bob Dylan in Syracuse...pay check, come soon",9.0
76443,I have all the makings for an awesome ice cream sundae - but no ice cream,23.0
76444,After mowing and weedeating all day im a nice shade of pink,27.0
76445,Packing for the trip - I hate packing,1.0
76446,I got sunburned! Cali's already left a mark on me! I now have a red V on my back.,1.0
76447,DAMN YOU TWITTER i just #lostthegame,2.0
76448,@Strabismus That link you sent me didn't come up,1.0
76449,http://twitpic.com/4w2lr - My Baby Bird is the one on the far left. He has since lost one of his legs due to any accident in a tepee hut,23.0
76450,at hollywood bowl. didn't get anything this time  and its cold... waiting for concert to start.,23.0
76451,Ot action!! I missed alot of the game  For my brother Joel and my good buddy Jason I gotta say GO PENS GO!,23.0
76452,awww jason had to go to the bar,23.0
76453,Wishing my Sunshine headache would go away...,23.0
76454,@EssinEm Dangit - I saw you in the hallway but I already left for the day - my back was dying at 4 PM,24.0
76455,@cackylacky,27.0
76456,"@ddlovato 0h yaaay Y0u're back ! , I g0t w0rried f0r y0u because 0f these stupid rum0rs. ..   I saw 0n Y0uTube, y0ur Bamb0oZzle !Extra;)",24.0
76457,@seanmurphymusic Aww have fun! I can't see my mom on Mom's Day this yr! First one ever!,23.0
76458,@djscratch I need a parrot  lol,9.0
76459,What's green and white and full of 6 T. of Pepto-Bismol?  Me.,1.0
76460,@defygravity213 well at least you're going with someone. I'm going alone.,23.0
76461,@checkedeeda I had cheese pizza and burnt the roof of my mouth  sorry I haven't called you back Sel was on the mobile and Mum on the phone,24.0
76462,"no leica scholarship for me, oh well",23.0
76463,aargh! overtime!!!,1.0
76464,with my head the way it is my plans for mothers day is ruined  was going to make breakfast in bed and wash her car.,23.0
76465,"Today was amazing, too short though",23.0
76466,"Ahh! I'm not getting any updates on my phone anymore, this is terrible!",1.0
76467,@sarahmaeblogs she was going down 7:30-8pm but the last few nights it's been 9-10pm! I don't know why!,6.0
76468,Aaargh! Crapola! Cheese on toast fire narrowly averted. Lots of smoke. Preparing to cut off burnt edges. Easy like Sunday morning my ass,1.0
76469,@MamaSeason oh no.  maybe some will open up..,11.0
76470,Still no conversions  Something needs to be done!,1.0
76471,@EstelleDarlings  wow.  I just lost a bet.  I thought someone else did it.  Now I owe my boyfriend $20.,24.0
76472,"@girlrokkstarr haha. where i been hiding, your the hider, i followed you first lol but i been hiding in delaware",1.0
76473,@linksforluv I hope so too cause today the sun slept all day. Not a ray of sunshine.,20.0
76474,@caseysevenfold it got leaked. but i'm not downloading it. =D cause yeah. and it came out here friday. but the shipments didnt come.,27.0
76475,@latermom What's a clean house?,6.0
76476,Having no laptop is depressing. I wanna put new songs on my ipod!!! I miss you itunes..  my ipod feels ancient.,23.0
76477,I'm am SOOO confused.,6.0
76478,Wishing all deserving mothers a WONDERFUL day tomorrow. Just spoke to mine (and my grandmother) back home in Sydney; I miss them so much,23.0
